name,gender,attribute,id
Benat,der,schauererregend,
Bendis,der,krude,
Bendy,der,betäubt,
Benedick,der,medusisch,
Benedictus,der,steinern,
Benedicus,der,entsetzlich,
Beneger,der,makaber,
Beneoit,der,saukalt,
Benéoit,der,hemmungslos,
Beneoite,der,fest,
Benet,der,frech,
Benett,der,kaltblütig,
Beneyt,der,beunruhigend,
Bénezet,der,engstirnig,
Benger,der,mörderisch,
Benild,der,unliebsam,
Benkamin,der,unsentimental,
Bennet,der,schlagend,
Benoet,der,energisch,
Benoiet,der,fühllos,
Benoist,der,hingabefähig,
Benoit,der,wutschnaubend,
Beppolenus,der,herrisch,
Berahthraben,der,frostklirrend,
Berart,der,einschneidend,
Berasko,der,kannibalisch,
Berbiz,der,unglaublich,
Berchar,der,bedauerlich,
Berdaitz,der,engherzig,
Berdoi,der,scharf,
Beremundo,der,herrisch,
Berend,der,unmanierlich,
Berengar,der,leidig,
Berengarius,der,zornig,
Berengerius,der,schwierig,
Berengerus,der,abgestumpft,
Berengier,der,außerordentlich,
Berhdoldus,der,widrig,
Berhtolf,der,qualvoll,
Béri,der,satanisch,
Berico,der,besorgniserregend,
Berig,der,abschreckend,
Berimud,der,frech,
Berimund,der,widerlich,
Berin,der,schaurig,
Beringaer,der,tadelnswert,
Beringer,der,labil,
Berinhard,der,kränkend,
Bernar,der,gravierend,
Bernard,der,missgelaunt,
Bernardus,der,vehement,
Bernart,der,unsentimental,
Bernat,der,heikel,
Bernier,der,skrupellos,
Berno,der,strikt,
Bero,der,eingeschlafen,
Beroald,der,entsetzlich,
Beroldus,der,abscheulich,
Berolt,der,bestialisch,
Berriotxoa,der,betäubt,
Bert,der,gewissenlos,
Bertaut,der,gestählt,
Bertelis,der,scharf,
Berteram,der,grauenerregend,
Berthaire,der,kompakt,
Berthar,der,unliebsam,
Berthomieu,der,brummig,
Bertie,der,verärgert,
Bertilo,der,frigide,
Bertin,der,hemmungslos,
Bertol,der,kaltblütig,
Bertramus,der,sündig,
Bertran,der,kompromisslos,
Bertrand,der,bedenkenlos,
Bertrannus,der,bedenkenlos,
Bertrant,der,tödlich,
Bertulf,der,krude,
Berwelfus,der,frigide,
Besgun,der,ätzend,
Bessa,der,gehörig,
Bessas,der,wutentbrannt,
Bessi,der,herb,
Besso,der,missmutig,
Betadur,der,gehörig,
Betan,der,übelgelaunt,
Beti,der,verdammt,
Betin,der,unwahr,
Betyn,der,gruslig,
Beuca,der,schonungslos,
Beucad,der,grauslich,
Beuve,der,schauervoll,
Beuves,der,rigoros,
Beves,der,unzivilisiert,
Bevon,der,totalitär,
Bezilo,der,ordentlich,
Bianor,der,grauslich,
Bias,der,interesselos,
Bibianus,der,wutschnaubend,
Biche,der,qualvoll,
Bidari,der,apodiktisch,
Bide,der,erbittert,
Bidun,der,frech,
Bigelis,der,roh,
Bihar,der,angsterregend,
Bikendi,der,falsch,
Bilbo,der,quälerisch,
Bilimer,der,ungerecht,
Bilintx,der,eisig,
Billebaut,der,schreckbar,
Bingen,der,sinnenfroh,
Binizo,der,heillos,
Bion,der,schlimm,
Birila,der,terribel,
Birinus,der,ernst,
Birjaio,der,unfreundlich,
Bisaltes,der,ungeheuer,
Bisinus,der,infernal,
Biton,der,kompromisslos,
Bittor,der,drastisch,
Bitxintxo,der,abscheulich,
Bixente,der,erschröcklich,
Bixintxo,der,fest,
Bizi,der,misslich,
Bladi,der,unliebsam,
Blaise,der,ungenießbar,
Blaive,der,widrig,
Blancandrin,der,scheußlich,
Blanko,der,fest,
Blasius,der,beachtlich,
Blathyllos,der,unwillig,
Blaze,der,frech,
Blutmund,der,bedauerlich,
Bob,der,dumm,
Bobbie,der,unpassend,
Bobby,der,leidvoll,
Bobo,der,niederträchtig,
Bobs,der,brüsk,
Bochard,der,unerträglich,
Bodenolf,der,unglaublich,
Bodkin,der,schaudervoll,
Bodo,der,unkollegial,
Bodolev,der,unmenschlich,
Bodoloff,der,gefühlsarm,
Bodwine,der,kalt,
Boethius,der,schreckenerregend,
Boethus,der,massiv,
Bohle,der,entsetzlich,
Boiorix,der,schlagend,
Boje,der,ordentlich,
Boltof,der,beträchtlich,
Bomilcar,der,brüsk,
Bon-Ami,der,lächelnd,
Boneface,der,kompromisslos,
Bonifacius,der,wollüstig,
Bonifatius,der,martervoll,
Bonne,der,eingeschlafen,
Bonyface,der,dornenreich,
Boodes,der,unnachgiebig,
Borani,der,übel,
Borchert,der,gravierend,
Bordat,der,traurig,
Borjes,der,gewalttätig,
Bortzaioriz,der,unselig,
Borus,der,bedauerlich,
Boso,der,ungeschliffen,
Bostar,der,reserviert,
Boter,der,misanthropisch,
Botolfe,der,apodiktisch,
Botolph,der,teuflisch,
Botulf,der,grässlich,
Bouchard,der,schnöde,
Bouke,der,unerbittlich,
Bovo,der,gräulich,
Braga,der,reserviert,
Brandila,der,rigoristisch,
Brantome,der,blutig,
Bretonnet,der,frech,
Brianus,der,makaber,
Briareus,der,schief,
Briarus,der,schreckhaft,
Brice,der,barbarisch,
Bricet,der,ungenießbar,
Briceus,der,schwierig,
Bricot,der,empört,
Brien,der,brüsk,
Brienus,der,ungeheuer,
Brison,der,erbittert,
Britius,der,ärgerlich,
Brocard,der,kompromisslos,
Broder,der,grimmig,
Bruiant,der,gestählt,
Brune,der,mürrisch,
Bruno,der,greislich,
Brunte,der,beängstigend,
Bruyant,der,tadelnswert,
Bryan,der,gnadenlos,
Bryant,der,dornenreich,
Bryennius,der,ungehobelt,
Brygos,der,unbeherrscht,
Bucoli,der,gruselig,
Bulis,der,lüstern,
Burchard,der,bitter,
Burconius,der,grauenhaft,
Burel,der,traurig,
Burgundus,der,horrend,
Burkardus,der,unerträglich,
Burnel,der,unerbittlich,
Burni,der,schaudervoll,
Burrhus,der,strikt,
Burutzagi,der,schnöde,
Buselin,der,schonungslos,
Butacidas,der,barbarisch,
Butilin,der,schlecht gelaunt,
Butlilinus,der,knallhart,
Caine,der,bitterlich,
Callimachus,der,beträchtlich,
Callimorphus,der,unkultiviert,
Callinicus,der,unliebsam,
Calopodius,der,grauenerregend,
Canbeus,der,fürchterlich,
Candac,der,falsch,
Cannabas,der,taktlos,
Cannabaudes,der,gravierend,
Cantacuzenes,der,fühllos,
Canute,der,empfindungslos,
Canutus,der,erschreckend,
Cappi,der,unmenschlich,
Capuel,der,fühlbar,
Carbo,der,schreckbar,
Carellus,der,kaltblütig,
Carenos,der,erbarmungslos,
Carinus,der,borstig,
Carle,der,übelgelaunt,
Carloman,der,kaltherzig,
Carlon,der,unartig,
Carneades,der,flegelhaft,
Carpophorus,der,grobsinnlich,
Carpus,der,fühllos,
Carthalo,der,empfindlich,
Casambus,der,eisenhart,
Caschin,der,seelenlos,
Casjen,der,böse,
Caspar,der,radikal,
Cassyon,der,ärgerlich,
Castinus,der,quälerisch,
Castor,der,grausig,
Ceas,der,entsetzlich,
Cebriones,der,autoritär,
Celeas,der,hundekalt,
Centule,der,unnachgiebig,
Cephalos,der,abweisend,
Cepheus,der,kränkend,
Cephissos,der,schauererregend,
Cerularius,der,eingeschlafen,
Cethegus,der,sündig,
Ceubasnus,der,gemütlos,
Ceufroy,der,unfreundlich,
Ceyx,der,brüsk,
Chabrias,der,arg,
Chacili,der,übellaunig,
Chaeremon,der,bitterlich,
Chairophon,der,gewissenlos,
Chal,der,eisenfest,
Chalcodon,der,unausstehlich,
Chalcon,der,rüpelhaft,
Chalie,der,schauderbar,
Chalin,der,ungesittet,
Challemmeinne,der,handgreiflich,
Challemoinne,der,kaltherzig,
Challes,der,beträchtlich,
Charax,der,graus,
Charegiselus,der,angsterregend,
Chares,der,wutschäumend,
Charibert,der,grässlich,
Charidemos,der,lächelnd,
Charilaus,der,grell,
Charillos,der,gallig,
Charle,der,entschieden,
Charlemayn,der,unheimlich,
Charles,der,gesinnt,
Charlet,der,taub,
Charlot,der,engherzig,
Charlys,der,übellaunig,
Charmides,der,abweisend,
Charon,der,gestählt,
Charopos,der,gewichtig,
Chartain,der,unbeherrscht,
Chatbert,der,dumpf,
Chazili,der,gemein,
Cheiron,der,grauenhaft,
Cheldric,der,misanthropisch,
Chenric,der,gallig,
Chernubles,der,hingabefähig,
Chersis,der,lächelnd,
Chik,der,ärgerlich,
Chilbudius,der,wutschäumend,
Childebert,der,inhuman,
Childebrand,der,grell,
Childeric,der,infernalisch,
Chileos,der,kaltblütig,
Chilon,der,herrisch,
Chilperic,der,mitleidlos,
Chindasuinth,der,handgemein,
Chlodmer,der,unbeteiligt,
Chlodovech,der,unangenehm,
Chlodowig,der,mürrisch,
Chlotar,der,missmutig,
Choerilos,der,schlecht gelaunt,
Choeros,der,brüsk,
Chonrad,der,schauderbar,
Chremes,der,frostig,
Chremon,der,eisig,
Chremonides,der,apodiktisch,
Chretzo,der,ekelhaft,
Chrezzo,der,wütend,
Chrisogon,der,gewaltig,
Christoboulus,der,unsanft,
Christophorus,der,verwerflich,
Chrodegang,der,schlagend,
Chromis,der,beklemmend,
Chromius,der,taub,
Chroniates,der,hässlich,
Chrysaor,der,bewusstlos,
Chryses,der,schief,
Chrysippos,der,unbewegt,
Chrysogones,der,wutschnaubend,
Chrysogonus,der,schreckbar,
Chrysolorus,der,massiv,
Chustaffus,der,harsch,
Cilix,der,skandalös,
Cineas,der,kummervoll,
Cinyras,der,intensiv,
Ciprianus,der,blutdürstig,
Cisses,der,kolossal,
Cisseus,der,grässlich,
Clair,der,medusisch,
Clairac,der,unsentimental,
Clarebald,der,unliebenswürdig,
Clarembald,der,rabiat,
Clarembaut,der,stumpf,
Claren,der,erbarmungslos,
Clarenbald,der,terribel,
Clarien,der,unheilvoll,
Clarifant,der,unnahbar,
Clarin,der,dämonisch,
Clarus,der,qualvoll,
Claudien,der,rigoros,
Cleades,der,vehement,
Cleandros,der,massiv,
Cleathes,der,verärgert,
Cleisthenes,der,verletzend,
Clem,der,unempfindlich,
Clemens,der,schauderhaft,
Clement,der,grässlich,
Cleobulus,der,rabiat,
Cleodaeos,der,niederträchtig,
Cleombrotos,der,frech,
Cleomenes,der,apathisch,
Cleon,der,teuflisch,
Cleonicus,der,schauerlich,
Cleonymus,der,ungerecht,
Cleph,der,bitterkalt,
Clerebald,der,wutentbrannt,
Clerenbald,der,bitterkalt,
Climborin,der,inhuman,
Climençon,der,terribel,
Climent,der,hässlich,
Clinias,der,barsch,
Clisthenes,der,hart,
Clodomir,der,lieblos,
Clonius,der,furchtbar,
Clotaire,der,ungehörig,
Clothair,der,knallhart,
Clovis,der,ekelhaft,
Clymençon,der,schwierig,
Clyment,der,missgelaunt,
Clytius,der,eiskalt,
Clytomedes,der,skandalös,
Cniva,der,plump,
Cnivida,der,harsch,
Cnoethos,der,graus,
Cobbo,der,tadelnswert,
Cobon,der,handgemein,
Codros,der,eisenhart,
Coenus,der,unbarmherzig,
Coeranus,der,unempfänglich,
Coes,der,graus,
Cois,der,eiskalt,
Colbert,der,griesgrämig,
Colias,der,unbeeindruckt,
Colluthus,der,unbeeindruckt,
Comentas,der,wirksam,
Comentiolus,der,missmutig,
Cometas,der,ungehobelt,
Comitas,der,erzürnt,
Comitiolus,der,bestialisch,
Conandus,der,ungesittet,
Conanus,der,gestählt,
Conayn,der,menschenfeindlich,
Conon,der,verhängnisvoll,
Constans,der,gestählt,
Constantianus,der,handgemein,
Constantinianus,der,schaudervoll,
Constantinus,der,interesselos,
Cöon,der,erbittert,
Copreus,der,beachtlich,
Corbinian,der,vehement,
Cordylion,der,unzivilisiert,
Corippus,der,kummervoll,
Cornel,der,ungerührt,
Cornelys,der,disziplinarisch,
Corney,der,schwierig,
Coronos,der,unerträglich,
Corydallos,der,gewalttätig,
Corydon,der,besorgniserregend,
Cosmas,der,hemmungslos,
Costaine,der,makaber,
Costan,der,missmutig,
Costane,der,engstirnig,
Costetine,der,wirksam,
Costin,der,straff,
Coumyn,der,ärgerlich,
Courtois,der,widerlich,
Cozard,der,lebhaft,
Crathis,der,unbewegt,
Cratinus,der,heillos,
Cratippus,der,unbarmherzig,
Crépin,der,eisern,
Crescentius,der,fanatisch,
Cresconius,der,totalitär,
Cressant,der,gravierend,
Cressin,der,dornenvoll,
Cretheus,der,ärgerlich,
Crethon,der,ungut,
Cretines,der,unwillig,
Crios,der,gewaltig,
Crispian,der,schauderhaft,
Crispianus,der,erschröcklich,
Crispin,der,achtlos,
Crispinian,der,grausam,
Crispinianus,der,animalisch,
Crispinus,der,haarsträubend,
Cristianus,der,unrecht,
Crocus,der,scheußlich,
Croesus,der,grimmig,
Cronos,der,irrsinnig,
Crotila,der,kalt,
Cteatus,der,hemmungslos,
Ctesippus,der,ordentlich,
Cudbert,der,erzürnt,
Cudbriht,der,unpassend,
Cuddey,der,medusisch,
Cuddie,der,infernalisch,
Cuddy,der,engstirnig,
Cunigast,der,übermäßig,
Cunimund,der,traurig,
Cuno,der,drastisch,
Cunradus,der,drakonisch,
Cuphagoras,der,unartig,
Curincpert,der,verneinend,
Curteis,der,schaurig,
Cuthbrid,der,gewichtig,
Cyberniskos,der,gräulich,
Cycnus,der,verhängnisvoll,
Cylon,der,ungestüm,
Cynaegiros,der,makaber,
Cyncus,der,benommen,
Cyneas,der,unsanft,
Cyniscus,der,verabscheuenswürdig,
Cyon,der,außerordentlich,
Cyprian,der,sündig,
Cypselos,der,schlagend,
Cyr,der,betäubt,
Cyrenios,der,apodiktisch,
Cyriack,der,unrecht,
Cyricus,der,unwahr,
Cyril,der,quälerisch,
Cyrila,der,hässlich,
Cytorissos,der,unerträglich,
Dabi,der,widerlich,
Dadaces,der,ätzend,
Dado,der,tadelnswert,
Daedalos,der,herzlos,
Daetor,der,barbarisch,
Dagilo,der,verwerflich,
Dagobert,der,eisig,
Dailus,der,interesselos,
Daimbert,der,unsentimental,
Dalfin,der,radikal,
Dalmas,der,greulich,
Dalmatius,der,leidig,
Daluce,der,furchterregend,
Damasippus,der,grell,
Damasithymos,der,erbarmungslos,
Damasos,der,gefühlsarm,
Damastor,der,bissig,
Damasus,der,unkollegial,
Damian,der,terribel,
Damianos,der,empfindlich,
Damianus,der,unkollegial,
Damiskos,der,ordentlich,
Dammo,der,schäbig,
Damoetas,der,gewissenlos,
Damon,der,beklagenswert,
Danaos,der,frostig,
Danaus,der,kühl,
Danel,der,widersprüchlich,
Daniel,der,gewaltig,
Danielus,der,strikt,
Danje,der,verroht,
Danor,der,rigoros,
Dapamort,der,dumpf,
Daphis,der,ungerecht,
Daphnis,der,arg,
Dardanus,der,gewichtig,
Dares,der,abgestumpft,
Darius,der,unempfänglich,
Daufari,der,graus,
Daufer,der,rücksichtslos,
David,der,hemmungslos,
Davos,der,kompakt,
Decentius,der,blutdürstig,
Decke,der,abgründig,
Dederic,der,greislich,
Dederich,der,brummig,
Dederick,der,peinigend,
Dedericus,der,mitleidslos,
Deenes,der,schaurig,
Deenys,der,scheußlich,
Degarre,der,ernst,
Degore,der,rabiat,
Dei,der,tyrannisch,
Deigenhardus,der,ungeheuer,
Deinias,der,ungehobelt,
Deinokrates,der,schief,
Deinomenes,der,schlecht gelaunt,
Deiotones,der,grausam,
Deiphobus,der,schröcklich,
Deiphonous,der,disziplinarisch,
Deipylus,der,engstirnig,
Delion,der,brüsk,
Demades,der,heillos,
Demaratos,der,gramvoll,
Demarmenos,der,fühlbar,
Demas,der,furchterregend,
Demeas,der,mürrisch,
Demetrios,der,unbeeindruckt,
Democedes,der,zornig,
Democoön,der,besorgniserregend,
Demodocus,der,engherzig,
Demokrates,der,ungehorsam,
Demoleon,der,wutschäumend,
Demonax,der,saukalt,
Demonous,der,schreckenerregend,
Demophlos,der,abscheulich,
Demosthenes,der,wollüstig,
Denes,der,unerbittlich,
Denisot,der,frech,
Dennet,der,grässlich,
Dennie,der,beachtlich,
Dennis,der,ärgerlich,
Denny,der,abscheuerregend,
Denyse,der,brutal,
Denysot,der,soldatisch,
Deon,der,dumpf,
Derek,der,gesinnt,
Derkylos,der,gewissenlos,
Derric,der,ungerührt,
Derrick,der,haarsträubend,
Deryk,der,derb,
Detlef,der,unwillig,
Deukalion,der,quälend,
Deunoro,der,grimmig,
Deuterius,der,taub,
Dexicos,der,unselig,
Dexios,der,kompakt,
Diactorides,der,kolossal,
Diadromes,der,labil,
Diadumenus,der,totalitär,
Diagoras,der,unbeschreiblich,
Diagur,der,plump,
Dicaeus,der,beängstigend,
Diccon,der,massiv,
Dick,der,gräulich,
Dicke,der,ungerührt,
Dicken,der,grauenerregend,
Dickie,der,reserviert,
Dickon,der,eng,
Dickory,der,beträchtlich,
Dicky,der,eingeschlafen,
Didericus,der,unsanft,
Didymus,der,greislich,
Diegotxe,der,grauslich,
Dieneces,der,wutentbrannt,
Dieter,der,grauenvoll,
Diggin,der,gereizt,
Diggory,der,verwerflich,
Digne,der,tierisch,
Digory,der,verärgert,
Dimarus,der,mürrisch,
Diocles,der,kaltschnäuzig,
Diodoros,der,frostig,
Diodorus,der,schauervoll,
Diokles,der,quälerisch,
Diomedes,der,ungehörig,
Dionisius,der,kompakt,
Dionysios,der,höllisch,
Dionysophanes,der,grausam,
Dionysos,der,bejammernswert,
Diophantus,der,angsterregend,
Diores,der,rigoros,
Diosconis,der,stark,
Dioscuros,der,stumpf,
Diotrephes,der,rigoros,
Dirk,der,gemütsarm,
Dismas,der,ärgerlich,
Distiratsu,der,interesselos,
Dithyrambos,der,schaurig,
Ditmarus,der,bestimmt,
Ditwinus,der,abscheuerregend,
Dmetor,der,sarkastisch,
Dob,der,grobschlächtig,
Dobbin,der,entsetzenerregend,
Dod,der,beträchtlich,
Dodd,der,erzürnt,
Doddie,der,gereizt,
Doddy,der,wollüstig,
Dodge,der,bitterlich,
Dodo,der,quälend,
Doete,der,kompromisslos,
Dolfin,der,schwierig,
Dolleo,der,empfindungslos,
Dolon,der,borstig,
Dolops,der,libidinös,
Domeka,der,arg,
Domentziolus,der,misslich,
Domenyk,der,zornig,
Domianus,der,herzlos,
Domiku,der,wutentbrannt,
Dominic,der,unerbittlich,
Dominick,der,ungehobelt,
Dominicus,der,bestimmt,
Dominix,der,schreckenerregend,
Dominy,der,gemeinschaftsfeindlich,
Domnicus,der,drakonisch,
Domninus,der,zornig,
Domnitziolus,der,dumm,
Donaldus,der,schmerzlich,
Donat,der,lächelnd,
Donato,der,rau,
Donestan,der,barsch,
Doneuuald,der,beträchtlich,
Donnet,der,gesinnt,
Donostia,der,intensiv,
Donston,der,fühlbar,
Donus,der,fanatisch,
Doolin,der,unnahbar,
Doreios,der,fühllos,
Doreius,der,barbarisch,
Dorian,der,übel,
Doriskos,der,barbarisch,
Dorjes,der,betrüblich,
Doros,der,schauderhaft,
Dorotheus,der,unausstehlich,
Doryssos,der,gemeinschaftsfeindlich,
Dosithios,der,roh,
Draga,der,erbost,
Drest,der,bestimmt,
Dreu,der,gruselig,
Dreue,der,verabscheuenswürdig,
Dreues,der,dornenvoll,
Dreux,der,schauerhaft,
Drew,der,außerordentlich,
Drewett,der,dumm,
Drimylos,der,dumm,
Droart,der,unheilvoll,
Droet,der,unausstehlich,
Drogo,der,gnadenlos,
Dromeus,der,handgreiflich,
Dro-on,der,grauenvoll,
Droserius,der,entsetzenerregend,
Drouet,der,abscheuerregend,
Droyn,der,arg,
Dru,der,eiskalt,
Drue,der,mitleidlos,
Druet,der,ärgerlich,
Druettus,der,infernalisch,
Drugo,der,blutig,
Drust,der,borstig,
Dryas,der,brummig,
Dryops,der,wutschnaubend,
Drystan,der,skrupellos,
Dubius,der,fühllos,
Ducetius,der,ungerecht,
Duche,der,grimmig,
Duda,der,leidig,
Dudic,der,schonungslos,
Dudo,der,leidvoll,
Dudon,der,erschrecklich,
Duihna,der,hartherzig,
Dukker,der,widerlich,
Dulcissinuis,der,beängstigend,
Dulcitius,der,furchtbar,
Dump,der,schauerhaft,
Dumphey,der,tierisch,
Dumphry,der,kaltherzig,
Dumpty,der,abgestumpft,
Dunestan,der,rigoristisch,
Dunixi,der,bedrohlich,
Denis,der,schäbig,
Durand,der,schmerzhaft,
Durandus,der,scharf,
Durant,der,verwerflich,
Duris,der,dumpf,
Dye,der,außerordentlich,
Dymas,der,misanthropisch,
Dymnos,der,schauervoll,
Dynamius,der,gereizt,
Dyonisius,der,knallhart,
Dyryke,der,betäubt,
Eadmund,der,verneinend,
Eaduin,der,gleichgültig,
Eaduuard,der,scharf,
Ealdred,der,achtlos,
Ealdwine,der,grässlich,
Eate,der,handfest,
Ebbo,der,schauerhaft,
Eberhardus,der,peinigend,
Ebermud,der,gemütsarm,
Eberwolf,der,leidig,
Ebrardus,der,erschrecklich,
Ebrimud,der,bedauerlich,
Ebroin,der,tadelnswert,
Ebrulf,der,unpassend,
Eburhart,der,gehörig,
Echëeus,der,unnahbar,
Echekrates,der,achtlos,
Echelaos,der,herzlos,
Echemmon,der,bitter,
Echemus,der,bedrohlich,
Echephron,der,verabscheuenswürdig,
Echepolus,der,kalt,
Echestratos,der,hartherzig,
Eck,der,furchterregend,
Eckardus,der,martervoll,
Ecke,der,schlecht gelaunt,
Ecky,der,unwillig,
Ede,der,strikt,
Edelstein,der,unkultiviert,
Eden,der,primitiv,
Eder,der,gesinnt,
Edica,der,ungehorsam,
Edmod,der,plump,
Edmond,der,abgründig,
Edmundus,der,unwahr,
Edon,der,bitterlich,
Edorta,der,gefühlsarm,
Edred,der,abgestumpft,
Eduard,der,geladen,
Eduin,der,verhängnisvoll,
Eduinus,der,albtraumhaft,
Edun,der,furchtbar,
Edur,der,ungestüm,
Eduuard,der,eisenfest,
Eduuin,der,benommen,
Eduuine,der,hundekalt,
Edward,der,labil,
Edwardus,der,martervoll,
Edzard,der,eng,
Ee,der,kompakt,
Eetion,der,saukalt,
Eggihard,der,grauenhaft,
Eggo,der,gemein,
Egidius,der,misslich,
Eginhardt,der,unliebsam,
Eginolf,der,greislich,
Egoi,der,unglaublich,
Egoitz,der,ungerührt,
Egon,der,ungut,
Eguen,der,eisig,
Eguerdi,der,gewissenlos,
Egun,der,wirksam,
Eguntsenti,der,eisenfest,
Eguzki,der,unsanft,
Ehren,der,gewaltsam,
Eicke,der,sarkastisch,
Eicko,der,stumpf,
Eidhart,der,schauerlich,
Eielt,der,scharf,
Eiffe,der,unnachgiebig,
Eigio,der,bedrohlich,
Eilert,der,wirksam,
Eilmer,der,verabscheuenswürdig,
Einhard,der,benommen,
Einolfus,der,bedrohend,
Eioneus,der,rüpelhaft,
Eirenaios,der,erschreckend,
Ekain,der,schrecklich,
Ekaitz,der,dumpf,
Ekhi,der,schauerhaft,
Ekialde,der,wutschäumend,
Elasus,der,furchterregend,
Elatos,der,horrend,
Elatreus,der,ungerecht,
Elazar,der,schreckbar,
Elbert,der,ungestüm,
Eldred,der,unerhört,
Elduin,der,labil,
Eleder,der,stark,
Eleon,der,beklemmend,
Elephenor,der,gefühllos,
Elexander,der,unempfänglich,
Elie,der,handgemein,
Ellande,der,verabscheuenswürdig,
Elmar,der,gemein,
Elmer,der,labil,
Elorri,der,unsanft,
Elpenor,der,entsetzenerregend,
Elpides,der,viehisch,
Elpidius,der,taub,
Elshender,der,gehörig,
Eluard,der,ernst,
Elured,der,gemütlos,
Eluret,der,angsterregend,
Elvin,der,hochnäsig,
Elysandre,der,schmerzlich,
Emambe,der,furchtbar,
Emaurri,der,wollüstig,
Emaus,der,schlimm,
Embrico,der,diktatorisch,
Emelricus,der,gesinnt,
Emenon,der,fest,
Emercho,der,grobschlächtig,
Emeric,der,unzivilisiert,
Emerick,der,infernal,
Emericus,der,drastisch,
Emery,der,teilnahmslos,
Emicho,der,bitter,
Emme,der,herrisch,
Emmeran,der,ungerecht,
Emmerich,der,lächelnd,
Emond,der,bejammernswert,
Emont,der,diktatorisch,
Emory,der,unrecht,
Empedocles,der,grauenhaft,
Enaut,der,empfindlich,
Endemannus,der,schlecht gelaunt,
Endios,der,krude,
Endira,der,unangenehm,
Endura,der,niederträchtig,
Endymion,der,unartig,
Eneco,der,dämonisch,
Enego,der,skandalös,
Eneko,der,ungeschliffen,
Enekoitz,der,unnachsichtig,
Eneto,der,betrüblich,
Enetz,der,ungerührt,
Engelard,der,unsanft,
Engelier,der,ungehobelt,
Engelke,der,haarsträubend,
Engenes,der,unzugänglich,
Engenouf,der,schaurig,
Engeram,der,herrisch,
Engeramus,der,übelgelaunt,
Engerramet,der,unkultiviert,
Engerran,der,ungut,
Engerrand,der,missgelaunt,
Engilbert,der,gräulich,
Enguerran,der,gefühllos,
Enguerrand,der,verabscheuenswürdig,
Enion,der,ungesittet,
Eniopus,der,bejammernswert,
Enjorran,der,grantig,
Enjorren,der,schröcklich,
Ennaeus,der,brutal,
Enne,der,schauererregend,
Enno,der,taktlos,
Ennodius,der,straff,
Ennomus,der,diabolisch,
Ennychus,der,tyrannisch,
Enops,der,gefühlsarm,
Enurchus,der,ungenießbar,
Eos,der,eingeschlafen,
Epaenetus,der,dornenvoll,
Epaphos,der,martervoll,
Epaphroditus,der,hingabefähig,
Epeigeus,der,erbittert,
Epeius,der,kaltblütig,
Ephialtes,der,bejammernswert,
Epicurus,der,übellaunig,
Epicydes,der,greislich,
Epikrates,der,haarsträubend,
Epimenes,der,abweisend,
Epiphanes,der,unempfindlich,
Epiphanius,der,griesgrämig,
Epistor,der,heillos,
Epistrophos,der,grauenerregend,
Epitrophos,der,schrecklich,
Epizelos,der,dornenreich,
Epowlett,der,bewusstlos,
Eral,der,schauervoll,
Eraric,der,schauervoll,
Erart,der,unheimlich,
Erasistratus,der,rüde,
Eratosthenes,der,verabscheuenswürdig,
Eratostheres,der,frostig,
Erauso,der,empfindungslos,
Ercanbald,der,falsch,
Erchambaut,der,ungeschliffen,
Erchebald,der,verflucht,
Erchembaut,der,unnahbar,
Erchenbaldus,der,stumpf,
Erchinoald,der,schmerzhaft,
Erechtheus,der,gemütlos,
Ereinotz,der,wütend,
Erengier,der,rigoros,
Eretmenus,der,gemütlos,
Ereuthalion,der,einschneidend,
Erginus,der,steinern,
